State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
NE,287126,HOME NURSING WITH HEART,7602 PARK DRIVE,OMAHA,68127,4026144622,Non - Profit Private,true,true,true,true,true,true,2005-06-16 00:00:00, 
NE,287128,PHYSICIANS CHOICE HOME HEALTH CARE,8212 F STREET,OMAHA,68127,4023312273,Proprietary,true,true,true,true,true,true,2005-11-04 00:00:00, 
NE,287130,IFY'S HOME HEALTH CARE,"11711 ARBOR STREET, SUITE 210",OMAHA,68144,4023304198,Proprietary,true,true,true,true,false,true,2007-06-27 00:00:00, 
NE,287131,RECOVER HEALTH,11414 WEST CENTER ROAD #125,OMAHA,68144,4029333360,Proprietary,true,true,true,true,false,true,2007-07-03 00:00:00, 
NE,287132,"MIDWEST HOME HEALTH, INC. DBA ANGELS CARE HOME HEA","10842 OLD MILL ROAD, SUITE 1",OMAHA,68154,4029344752,Proprietary,true,true,true,true,true,true,2007-08-29 00:00:00, 
NE,287133,HILLCREST HOME CARE,1820 HILLCREST DRIVE SUITE A,BELLEVUE,68005,4026824808,Proprietary,true,true,true,true,true,true,2007-09-05 00:00:00, 
NE,287135,"WILLINGHAM HEALTH SERVICES HOME CARE, LLC","5370 SOUTH 84TH STREET, SUITE B",OMAHA,68127,4025059511,Proprietary,true,true,true,true,true,true,2008-12-30 00:00:00, 
NE,287136,"NEBRASKA HOME HEALTH CARE, LLC",9001 ARBOR ST SUITE 206,OMAHA,68124,4023154357,Proprietary,true,true,true,true,false,true,2009-06-30 00:00:00, 
NE,287137,"AMBI'S HOME HEALTH CARE, LLC",7552 S 84TH STREET,LA VISTA,68128,4029343441,Proprietary,true,true,true,true,false,true,2010-04-12 00:00:00, 
NE,287139,ZUTAN HOME HEALTHCARE INCORPORATED,"3909 CUMING STREET, SUITE 203",OMAHA,68131,4025043326,Proprietary,true,true,true,true,true,true,2011-03-03 00:00:00, 
NE,287140,MAXIM HEALTHCARE SERVICES INC,"9239 WEST CENTER ROAD, SUITE 100",OMAHA,68124,4023998888,Proprietary,true,false,false,false,false,true,2011-03-08 00:00:00, 
NE,287142,"COMPER CARE REHAB, INC","11110 FORT STREET, SUITE 103",OMAHA,68164,4029320703,Proprietary,true,true,true,true,true,true,2012-01-13 00:00:00, 
NE,287143,"MIDLAND MODESTY HOME HEALTHCARE, LLC","11414 WEST CENTER ROAD, SUITE 340",OMAHA,68144,4029323643,Proprietary,true,true,true,true,true,true,2011-11-16 00:00:00, 
NE,287144,PROGRESSIVE HOME HEALTH & HOSPICE LLC,"10040 REGENCY CIR, SUITE 330",OMAHA,68114,4029335836,Proprietary,true,true,true,true,true,true,2012-07-05 00:00:00, 
NE,287145,"FREEDOM IN HOME SERVICES, LLC",13820 MANDERSON CIRCLE,OMAHA,68164,4029342224,Proprietary,true,true,true,true,true,true,2012-08-01 00:00:00, 
NE,287146,"FIDELITY HOME HEALTH CARE, LLC","6550 SOUTH 84TH, SUITE 100 A",OMAHA,68127,4028849581,Proprietary,true,true,true,true,true,true,2013-08-07 00:00:00, 
NE,287147,"PERSONAL HEALTH CARE SERVICES, LLC","233 S 13TH STREET, REGUS 1100",LINCOLN,68508,4024385694,Proprietary,true,true,true,true,true,true,2014-10-11 00:00:00, 
NE,287148,"FLEXCARE SOLUTIONS, LLC",2416 LAKEWOOD DR,PAPILLION,68046,4029913117,Proprietary,true,true,true,true,false,true,2015-07-27 00:00:00, 
NE,287149,"OMAHA CAREONE CAREGIVERS, LLC",6901 DODGE ST # 104,OMAHA,68132,4025043219,Proprietary,true,true,true,true,true,true,2015-09-15 00:00:00, 
NV,297015,RENOWN HEALTH HOME CARE,3935 S MCCARRAN BLVD,RENO,89502,7759825860,Non - Profit Other,true,true,true,true,true,true,1983-07-14 00:00:00, 
NE,287150,"NEIGHBORS KEEPER, LLC",12126 STONEGATE DR #108,OMAHA,68164,4028842490,Proprietary,true,true,true,true,true,true,2016-07-18 00:00:00, 
NE,287151,"HRS OF NEBRASKA, INC.","900 S 74TH PLAZA, SUITE 303",OMAHA,68114,4029996297,Proprietary,true,true,true,true,true,true,2018-01-11 00:00:00, 
NE,287152,HOME HEALTH OF MIDWEST COVENANT HOME,615 E 9TH STREET,STROMSBURG,68666,4027642348,Non - Profit Religious,true,true,true,false,false,true,2018-02-15 00:00:00, 
NE,287153,"AMBASSADOR HEALTH AT HOME, INC.",1240 N 19TH STREET,NEBR CITY,68410,4028737791,Proprietary,true,true,true,true,true,false,2018-04-16 00:00:00, 
NV,297008,SAINT MARY'S HOME CARE SERVICES,"690 SIERRA ROSE DR, STE A",RENO,89511,7755016701,Non - Profit Religious,true,true,true,true,true,true,1978-06-01 00:00:00, 
NV,297020,"ADVISACARE SOLUTIONS OF NEVADA, INC",1840 E WARM SPRINGS RD SUITE 100,LAS VEGAS,89119,7028966393,Proprietary,true,true,true,true,true,true,1985-09-13 00:00:00, 
NV,297022,KINDRED AT HOME,5425 LOUIE LANE STE B,GALENA,89511,7758581900,Proprietary,true,true,true,true,true,true,1985-10-25 00:00:00, 
NV,297030,SOUTHWEST MEDICAL ASSOCIATES HOME HEALTH,8655 S EASTERN AVE,LAS VEGAS,89123,7023830887,Proprietary,true,true,true,true,true,true,1987-03-24 00:00:00, 
NV,297032,IN HOUSE HOME HEALTH INC.,"3075 EAST FLAMINGO ROAD, SUITE #116",LAS VEGAS,89121,7028949449,Proprietary,true,true,true,true,true,true,1990-04-27 00:00:00, 
NV,297034,HARMONY HOME HEALTH,820 RANCHO LN #20,LAS VEGAS,89106,7028807525,Proprietary,true,true,true,true,true,true,1990-08-13 00:00:00, 
NV,297035,EDEN HOME HEALTH,1201 CORPORATE BLVD SUITE 130,RENO,89502,7758281000,Proprietary,true,true,true,true,true,true,1991-03-21 00:00:00, 
NV,297036,ALWAYS BETTER CARE,6950  VIA OLIVERO AVE STE B4,LAS VEGAS,89117,7023648006,Proprietary,true,true,true,true,true,true,1991-04-28 00:00:00, 
NV,297040,KINDRED AT HOME,9121 WEST RUSSELL STE 112,LAS VEGAS,89148,7022280282,Proprietary,true,true,true,true,true,true,1992-05-11 00:00:00, 
NV,297047,BOULDER CITY HOSP HOME HEALTH,901 ADAMS BLVD,BOULDER CITY,89005,7022932332,Non - Profit Private,true,true,true,false,false,true,1993-04-21 00:00:00, 
NV,297049,MAXIM HEALTHCARE SERIVCES,9400 GATEWAY DRIVE,RENO,89521,7753487300,Proprietary,true,false,false,false,true,true,1994-03-21 00:00:00, 
NV,297054,ST ROSE DOMINICAN HOSPITAL HOME HEALTH SERVICES,1776 E WARM SPRINGS STE 202,LAS VEGAS,89119,7026164476,Non - Profit Religious,true,true,true,false,true,false,1994-05-18 00:00:00, 
NV,297098,VISION HEALTH CARE INC,"2770 S MARYLAND PKWY, STE 402",LAS VEGAS,89109,7028930723,Proprietary,true,true,true,true,true,true,2002-03-27 00:00:00, 
NV,297055,ATTENTIVE HOME HEALTH CARE,8542 DEL WEBB BLVD.,LAS VEGAS,89134,7022569000,Proprietary,true,true,true,false,true,true,1994-05-26 00:00:00, 
NV,297056,NURSECORE OF LAS VEGAS,4423 WEST FLAMINGO ROAD,LAS VEGAS,89103,7024581137,Proprietary,true,true,true,true,true,true,1994-06-07 00:00:00, 
NV,297068,CARING NURSES INC,2968 EAST RUSSELL ROAD,LAS VEGAS,89120,7027913729,Proprietary,true,true,true,true,true,true,1995-04-12 00:00:00, 
NV,297078,ALL CARE HOME HEALTH,"2575 MONTESSOURI STREET, #100",LAS VEGAS,89117,7022220605,Proprietary,true,true,true,true,true,true,1996-02-28 00:00:00, 
NV,297081,"FIVE STAR HEALTHCARE, LLC",6140 COLEY AVE,LAS VEGAS,89146,7022484130,Proprietary,true,true,true,true,true,true,1996-12-12 00:00:00, 
NV,297082,SAGUARO HOME HEALTH CARE,"2770 S MARYLAND PKWY, SUITE 215",LAS VEGAS,89109,7022486850,Proprietary,true,true,true,true,true,true,1997-04-09 00:00:00, 
NV,297085,MAXIM HEALTHCARE SERVICES INC,1771 EAST FLAMINGO RD STE 220,LAS VEGAS,89119,7025602192,Proprietary,true,false,false,false,false,true,1997-07-14 00:00:00, 
NV,297091,EXCELL HOME HEALTH SERVICES,6270 MCLEOD DR STE 100,LAS VEGAS,89120,7027925112,Proprietary,true,true,true,true,true,true,1999-08-12 00:00:00, 
NV,297092,QUALITY NURSING LLC,"2900 W HORIZON RIDGE, #121",HENDERSON,89052,7025318933,Proprietary,true,true,false,false,true,true,1999-10-12 00:00:00, 
NV,297095,"INTERIM HEALTHCARE OF NEVADA, INC",5506 S FORT APACHE RD STE 100,LAS VEGAS,89148,7023695533,Proprietary,true,true,true,true,true,true,2000-11-13 00:00:00, 
NV,297096,"DYNAMIC HOME HEALTH CARE, LLC",2865 S JONES,LAS VEGAS,89146,7023887070,Proprietary,true,true,true,true,true,true,2001-10-24 00:00:00, 
NV,297097,ROYALE HEALTH SYSTEMS INC,"8645 SOUTH EASTERN AVE, BLD 110, STE 100B",LAS VEGAS,89123,7027910030,Proprietary,true,true,true,true,true,true,2001-11-29 00:00:00, 
NV,297100,PERSPECTIVE HOME HEALTH INC,6045 S FORT APACHE RD STE 110,LAS VEGAS,89148,7029485095,Proprietary,true,true,true,true,true,true,2003-01-03 00:00:00, 
NV,297102,ENCOMPASS HOME HEALTH OF NEVADA,6080 S FORT APACHE ROAD STE 105B,LAS VEGAS,89148,7023841962,Proprietary,true,true,true,true,true,true,2003-02-27 00:00:00, 
NV,297104,AT HOME HEALTH SERVICES,2721 E RUSSELL RD,LAS VEGAS,89120,7029466666,Proprietary,true,true,true,true,true,true,2003-09-05 00:00:00, 
NV,297105,FIRST CHOICE HOME HEALTHCARE LLC,"2995 SOUTH JONES BLVD, SUITE A",LAS VEGAS,89146,7022270005,Proprietary,true,true,true,true,true,true,2003-09-17 00:00:00, 
NV,297106,THE VALLEY HEALTH HOME CARE,5010 S DECATUR BLVD STE A,LAS VEGAS,89118,7023823030,Non - Profit Private,true,true,true,true,true,true,2003-10-14 00:00:00, 
NV,297107,PHYSICIANS CHOICE HOME HEALTH CARE INC,870 SEVEN HILLS DR STE 202,HENDERSON,89052,7025631717,Proprietary,true,true,true,true,true,true,2003-10-16 00:00:00, 
NV,297109,NIGHTINGALE HOME HEALTH OF NEVADA INC,6236 W DESERT INN RD STE 110,LAS VEGAS,89146,7022409002,Proprietary,true,true,true,true,true,true,2004-02-13 00:00:00, 
NV,297112,HORIZON HOME HEALTH CARE LLC,"1210 SOUTH VALLEY VIEW, STE 114",LAS VEGAS,89107,7022594966,Proprietary,true,true,true,true,true,true,2004-04-28 00:00:00, 
NV,297113,WE CARE HOME HEALTH SERVICES,2770 S MARYLAND PARKWAY STE 500,LAS VEGAS,89109,7023127000,Proprietary,true,true,true,true,true,true,2004-06-24 00:00:00, 
NV,297115,ENCOMPASS HOME HEALTH OF NEVADA,6080 S FORT APACHE ROAD STE 105A,LAS VEGAS,89148,7023841962,Proprietary,true,true,true,true,true,true,2004-12-09 00:00:00, 
NV,297118,RELIANCE HEALTH CARE LLC,2578 BELCASTRO ST STE 102,LAS VEGAS,89117,7023841427,Proprietary,true,true,true,true,true,true,2005-02-16 00:00:00, 
NV,297120,"KREDENCE HOME HEALTH AGENCY, LLC",3017 W CHARLESTON BLVD.,LAS VEGAS,89102,7028782495,Proprietary,true,true,true,true,true,true,2005-03-17 00:00:00, 
NV,297121,"OPTIMUM HEALTH CARE, LLC",1421 E. SUNSET ROAD STE 12,LAS VEGAS,89119,7022620031,Proprietary,true,true,true,true,true,true,2005-04-21 00:00:00, 
NV,297122,HOPE HOME HEALTH LLC,1401 S ARVILLE STREET SUITE G,LAS VEGAS,89102,7022584673,Proprietary,true,true,true,true,true,true,2005-08-18 00:00:00, 
NV,297123,"ALOHA HOME HEALTH, LLC","801 SOUTH RANCHO DRIVE, SUITE A-2",LAS VEGAS,89106,7028807771,Proprietary,true,true,true,true,true,true,2005-10-06 00:00:00, 
NV,297124,FAMILY CARE HOME HEALTH AGENCY,1945 E WARM SPRINGS RD,LAS VEGAS,89119,7026509366,Proprietary,true,true,true,true,true,true,2005-11-02 00:00:00, 
NV,297125,GENESIS HOME HEALTH SERVICES,2620 RUBY VISTA DRIVE,ELKO,89801,7757537626,Proprietary,true,true,true,true,true,true,2006-01-17 00:00:00, 
NV,297126,"HEALTHY LIVING AT HOME-LAS VEGAS, LLC",38 S WATER ST STE 100,HENDERSON,89015,7027356209,Proprietary,true,true,true,true,true,true,2006-07-14 00:00:00, 
NV,297127,CORINTHIANS OF NEVADA HEALTH CARE INC,2001 S RAINBOW BLVD STE 180,LAS VEGAS,89146,7027985020,Proprietary,true,true,true,true,true,true,2006-08-29 00:00:00, 
NV,297128,CRITICAL CARE VISITING NURSES,1945 E WARM SPRINGS RD,LAS VEGAS,89119,7024451354,Proprietary,true,true,true,true,true,true,2006-09-12 00:00:00, 
NV,297130,"MOTHER'S CARE HOME HEALTH SERVICES, INC",1412 S DECATUR BLVD,LAS VEGAS,89102,7025650208,Proprietary,true,true,true,true,true,true,2006-10-17 00:00:00, 
NV,297132,"SAINT MARY'S HOME HEALTH CARE, INC",8945 W POST ROAD STE 100A,LAS VEGAS,89148,7022486900,Proprietary,true,true,true,true,true,true,2007-01-24 00:00:00, 
NV,297133,ALLSTATE HOME HEALTH SERVICES,"6206 W DESERT INN RD, STE B",LAS VEGAS,89146,7023998880,Proprietary,true,true,true,true,true,true,2007-03-02 00:00:00, 
NV,297134,NEVADA HOME HEALTH PROVIDERS INC,1210 S VALLEY VIEW BLVD SUITE 100,LAS VEGAS,89102,7023828331,Proprietary,true,true,true,true,true,true,2007-02-06 00:00:00, 
NV,297135,HEALTH & CARE PROFESSIONAL NETWORK LLC,"4850 WEST FLAMINGO ROAD, STE 25",LAS VEGAS,89103,7028719917,Proprietary,true,true,true,true,true,true,2007-04-12 00:00:00, 
NV,297136,ABC HOME HEALTH,3885 S DECATUR BLVD STE 1060,LAS VEGAS,89103,7022487781,Proprietary,true,true,true,true,true,true,2007-04-10 00:00:00, 
NV,297137,ALL CARING HEALTH PROVIDER,2675 SOUTH JONES BLVD #113,LAS VEGAS,89146,7028737269,Proprietary,true,true,true,true,true,true,2007-05-30 00:00:00, 
NV,297141,EBONNY HOME HEALTH AGENCY,3530 E FLAMINGO RD STE 105,LAS VEGAS,89121,7023997154,Proprietary,true,true,true,true,true,true,2008-02-22 00:00:00, 
NV,297142,"GUARDIAN ANGEL HOME CARE, INC",3275 W ALI BABA LN STE 506,LAS VEGAS,89118,7024501855,Proprietary,true,true,true,true,true,true,2008-04-04 00:00:00, 
NV,297143,CARE FIRST HOME CARE LLC,9315 W SUNSET ROAD STE 101,LAS VEGAS,89148,7029325859,Proprietary,true,true,true,true,true,true,2008-03-28 00:00:00, 
NV,297146,APEX HOME HEALTH,2375 S JONES BLVD STE 10,LAS VEGAS,89146,7028781549,Proprietary,true,true,true,true,true,true,2008-07-16 00:00:00, 
NV,297148,"SILVER STATE HOME HEALTH CARE, INC",2725 S JONES BLVD STE 108,LAS VEGAS,89146,7024512273,Proprietary,true,true,true,true,true,true,2008-06-04 00:00:00, 
NV,297149,DESERT VIEW HOME HEALTH INC,8550 S EASTERN AVENUE,LAS VEGAS,89123,7027989601,Proprietary,true,true,true,true,true,true,2008-05-21 00:00:00, 
NV,297150,"ALPHA HOME HEALTH AGENCY, INC",6392 MCLEOD DR STE 1,LAS VEGAS,89120,7022540082,Proprietary,true,true,true,true,true,true,2008-06-18 00:00:00, 
NV,297152,LIFE CARE HOME HEALTH INC,3017 W CHARLESTON STE 15,LAS VEGAS,89102,7023639775,Proprietary,true,true,true,true,true,true,2008-07-28 00:00:00, 
NV,297154,SAHARA HOME HEALTH,10501 W GOWAN RD STE 170,LAS VEGAS,89129,7029022411,Proprietary,true,true,true,true,true,true,2008-08-12 00:00:00, 
NV,297155,ADVENT HOME HEALTH,700 E SILVERADO RANCH BLVD STE 150,LAS VEGAS,89183,7022604231,Proprietary,true,true,true,true,true,true,2008-11-20 00:00:00, 
NV,297157,HEALING HEARTS HOME CARE INC,7241 WEST SAHARA AVE STE 110,LAS VEGAS,89117,7022277288,Proprietary,true,true,true,true,true,true,2008-09-24 00:00:00, 
NV,297158,"VISITING NURSES OF NEVADA, INC",3100 W SAHARA STE 215,LAS VEGAS,89102,7024445254,Proprietary,true,true,true,true,true,true,2009-01-08 00:00:00, 
NV,297159,PATIENT CARE HOME HEALTH SERVICES,6849-A CHARLESTON BLVD,LAS VEGAS,89117,7027341531,Proprietary,true,true,true,true,true,true,2009-01-29 00:00:00, 
NV,297160,MESA VIEW HOME CARE LLC,330 FALCON RIDGE PKWY BLDG. 200 STE A,MESQUITE,89027,7023462460,Proprietary,true,true,true,true,true,true,2009-01-20 00:00:00, 
NV,297162,"SUPERIOR HOME HEALTH OF LAS VEGAS, LLC",3033 W HORIZON RIDGE PKWY #100,HENDERSON,89052,7028978489,Proprietary,true,true,true,true,true,true,2009-03-25 00:00:00, 
NV,297164,"U R FIRST, LLC",8760 S MARYLAND PKWY #112,LAS VEGAS,89123,7023542617,Proprietary,true,true,true,true,true,true,2009-06-07 00:00:00, 
NV,297165,LIFE HOME HEALTH CARE OF LAS VEGAS,9205 W RUSSELL RD STE 240,LAS VEGAS,89148,7022579070,Proprietary,true,true,true,true,true,true,2009-05-28 00:00:00, 
NV,297166,"PREMIER HOME HEALTH, INC",6843 WEST CHARLESTON BLVD STE A,LAS VEGAS,89117,7028040600,Proprietary,true,true,true,true,true,true,2009-04-22 00:00:00, 
NV,297167,"PROMISE HOME HEALTH, INC",2801 S VALLEY VIEW BLVD STE 3,LAS VEGAS,89102,7024785858,Proprietary,true,true,true,true,true,true,2009-06-27 00:00:00, 
NV,297168,"LAS VEGAS HOME HEALTH CARE, INC",6029 S FORT APACHE RD #100,LAS VEGAS,89148,7024059200,Proprietary,true,true,true,true,true,true,2009-07-01 00:00:00, 
NV,297169,HEARTBEAT OF NEVADA HEALTH SYSTEMS,7945 W SAHARA AVE,LAS VEGAS,89117,7027329878,Proprietary,true,false,false,false,false,true,2009-06-26 00:00:00, 
NV,297170,"QUALITY HOME HEALTH, INC",3017 W CHARLESTON BLVD STE 12,LAS VEGAS,89119,7023698145,Proprietary,true,true,true,true,true,true,2009-04-10 00:00:00, 
NV,297171,"ROYAL MAJESTY HOME HEALTH, INC",2881 S VALLEY VIEW BLVD STE 5,LAS VEGAS,89102,7024788618,Proprietary,true,true,true,true,true,true,2009-04-24 00:00:00, 
NV,297172,SPRING VIEW HOME HEALTH CARE,1050 E FLAMINGO ROAD STE N-237,LAS VEGAS,89119,7024630300,Proprietary,true,false,false,false,true,false,2009-10-17 00:00:00, 
NV,297174,"FAITH  HOME HEALTH CARE, LLC",6845 W CHARLESTON BLVD STE B,LAS VEGAS,89117,7024749007,Proprietary,true,true,true,false,true,true,2009-10-19 00:00:00, 
NV,297175,A GENTLECARE MEDICAL SERVICES,2950 E FLAMINGO RD STE J-A,LAS VEGAS,89121,7024362273,Proprietary,true,true,true,true,true,true,2009-10-14 00:00:00, 
NV,297176,MEADOWS HOME HEALTH SERVICES LLC,3750 S JONES BLVD STE 140,LAS VEGAS,89103,7024054415,Proprietary,true,true,true,true,true,true,2010-01-13 00:00:00, 
NV,297177,"NEVADA DESERT HOME HEALTH SERVICES, INC",3160 S VALLEY VIEW BLVD STE 206,LAS VEGAS,89102,7022223911,Proprietary,true,true,true,true,true,true,2010-03-11 00:00:00, 
NV,297178,FIRST CARE HOME HEALTH INC,2801 S VALLEY VIEW STE #15,LAS VEGAS,89102,7022591111,Proprietary,true,true,true,true,true,true,2010-04-17 00:00:00, 
NV,297179,"A & E HOME HEALTH CARE, LLC","3160 S VALLEY VIEW, STE 202",LAS VEGAS,89102,7022584181,Proprietary,true,true,true,true,true,true,2010-04-29 00:00:00, 
NV,297182,G & G HOME HEALTH CARE SERVICES,2940 S JONES BLVD STE A,LAS VEGAS,89146,7029327052,Proprietary,true,true,true,true,true,true,2010-12-17 00:00:00, 
NV,297196,CANA HOMEHEALTH AGENCY LLC,4535 W SAHARA AVE #204,LAS VEGAS,89102,7023310643,Proprietary,true,true,true,true,true,true,2012-08-31 00:00:00, 
NV,297197,"HEALTHLINE OF SOUTHERN NEVADA, LLC",215 E WARM SPRINGS ROAD STE 106,LAS VEGAS,89119,7029987236,Proprietary,true,true,true,true,true,true,2012-12-17 00:00:00, 
NV,297183,ALLIED HOME HEALTH CARE SERVICES,3211 N TENAYA WAY STE 108,LAS VEGAS,89129,7023954848,Proprietary,true,true,true,true,true,true,2010-07-14 00:00:00, 
NV,297185,CAREPRO HOME HEALTHCARE SERVICES,"5280 SOUTH EASTERN AVENUE, STE  G2",LAS VEGAS,89119,7024309517,Proprietary,true,true,false,false,false,false,2010-12-21 00:00:00, 
NV,297186,VALLEY VIEW HOME HEALTH CARE LLC,6767 W CHARLESTON BLVD # 150,LAS VEGAS,89146,7024631100,Proprietary,true,true,true,true,true,true,2011-02-11 00:00:00, 
NV,297187,MOUNTAIN CREST HOME HEALTH,2770 S MARYLAND PKWY STE 408,LAS VEGAS,89109,7027850128,Proprietary,true,true,true,true,true,true,2010-08-26 00:00:00, 
NV,297189,"LIFE WELLNESS HOME HEALTH AGENCY, LLC",3305 W SPRING MOUNTAIN RD STE 52,LAS VEGAS,89102,7025705818,Proprietary,true,true,true,true,true,true,2011-05-26 00:00:00, 
NV,297191,GOOD SHEPHERD HOME HEALTH SERVICES,"2821 W. HORIZON RIDGE PKWY, STE 101",HENDERSON,89052,7028933333,Proprietary,true,true,true,false,true,true,2011-12-30 00:00:00, 
NV,297192,MAXICARE HOMEHEALTH INC,"2801 S VALLEY VIEW BLVD, STE C",LAS VEGAS,89102,7023691006,Proprietary,true,true,true,true,true,true,2012-03-17 00:00:00, 
NV,297193,EXCLUSIVE HOME HEALTH CARE,1101 N DECATUR BLVD,LAS VEGAS,89108,7028139827,Proprietary,true,true,true,false,true,true,2012-02-06 00:00:00, 
NV,297194,SAINT DOMINIC HOME HEALTH CARE INC,720 WEST CHEYENNE AVE STE 210,NORTH LAS VEGAS,89030,7024739594,Proprietary,true,true,true,true,true,true,2012-05-13 00:00:00, 
NV,297195,RECOVERY HOME HEALTH AGENCY,1913 BROKEN LANCE AVE,NORTH LAS VEGAS,89031,7023315922,Proprietary,true,true,true,false,true,true,2012-03-31 00:00:00, 
NV,297198,ADVANCED HOME CARE,5840 W SUNSET ROAD,LAS VEGAS,89118,7029676160,Proprietary,true,true,true,true,true,true,2012-10-18 00:00:00, 
NV,297199,"ACCESSIBLE HEALTHCARE, LLC",3150 W SAHARA AVE STE B22,LAS VEGAS,89102,7024768853,Proprietary,true,true,true,true,true,true,2012-11-28 00:00:00, 
NV,297200,"ELITE HOME HEALTH CARE, LLC",6396 MCLEOD DR #9,LAS VEGAS,89120,7029984465,Proprietary,true,true,true,true,true,true,2012-12-06 00:00:00, 
NV,297201,ALLIANCE HOME HEALTH SERVICES,1380 GREG ST STE 207,SPARKS,89431,7753558800,Proprietary,true,true,true,true,true,true,2013-01-30 00:00:00, 
NV,297202,"ADVANCED CARE GROUP, LLC",6130 ELTON AVENUE,LAS VEGAS,89107,7022160377,Proprietary,true,true,true,true,true,true,2014-11-21 00:00:00, 
NV,297203,"GOLDEN HOME HEALTH NEVADA, LLC",3750 SOUTH JONES BLVD STE 160,LAS VEGAS,89103,7027788365,Proprietary,true,true,true,true,true,true,2013-05-08 00:00:00, 
NV,297204,"ADVOCARE HOME HEALTH, LLC",2881 S VALLEY VIEW BLVD STE 9,LAS VEGAS,89102,7024893658,Proprietary,true,true,true,true,true,true,2013-07-09 00:00:00, 
NV,297205,"GENESIS HOME HEALTH SERVICES, INC",705 AVENUE K STE C,ELY,89301,7752892226,Proprietary,true,true,false,true,false,true,2013-07-15 00:00:00, 
NV,297206,TRIPLE C HOME HEALTH CARE,1745 N NELLIS BLVD #A,LAS VEGAS,89115,7024597500,Proprietary,true,true,true,false,false,true,2014-04-09 00:00:00, 
NV,297207,"ELITE CARE HOME HEALTH, LLC",5024 ALTA DRIVE,LAS VEGAS,89107,7029799060,Proprietary,true,true,true,true,true,true,2013-01-11 00:00:00, 
NV,297208,"COMPLETE HOME CARE, LLC",7455 W WASHINGTON AVE STE 150,LAS VEGAS,89128,7025503847,Proprietary,true,true,true,true,true,true,2014-11-18 00:00:00, 
NV,297209,"HOME HEALTH SOLUTIONS, LLC","4175 S RILEY STREET, STE 103",LAS VEGAS,89147,7028025151,Proprietary,true,true,true,true,true,true,2014-11-26 00:00:00, 
NV,297210,"ALTA CARE HOMEHEATLH, INC","3305 W SPRING MOUNTAIN ROAD, SUITE 60",LAS VEGAS,89102,7024789934,Proprietary,true,true,true,true,true,true,2015-03-20 00:00:00, 
NV,297211,"NEW HORIZON HOME CARE, LLC",1250 LAMOILLE HWY #309,ELKO,89801,7753402351,Proprietary,true,true,true,true,false,true,2015-03-30 00:00:00, 
NV,297212,PRN HOME HEALTH CARE,"3430 E FLAMINGO ROAD, STE 240",LAS VEGAS,89121,7024322725,Proprietary,true,true,true,true,true,true,2015-06-06 00:00:00, 
NV,297213,CLINICIANS HOME HEALTH CARE SERVICES,2770 S MARYLAND PARKWAY STE 302,LAS VEGAS,89109,7025862650,Proprietary,true,true,true,true,true,true,2015-07-10 00:00:00, 
NV,297214,"FIRST ACCESS HEALTHCARE PROVIDERS, INC",5165 S DURANGO DRIVE STE 101,LAS VEGAS,89113,7029022345,Proprietary,true,true,true,true,true,true,2015-12-02 00:00:00, 
